WELL_ID,TOWN,STREET_NUMBER,STREET_NAME,Address,LATITUDE,LONGITUDE,DATE_COMPLETE,WELL_TYPE,WORKPERFORMED,TOTAL_DEPTH,DEPTH_TO_BEDROCK,WATER_LEVEL,Numeric Water Level
100783,Conway,596116,Rt. 116,596116 Rt. 116 Conway MA,,,10/22/2001,Domestic,New Well,500,0,25,25
103920,Conway,399,Bardwell Ferry Road,399 Bardwell Ferry Road Conway MA,,,9/11/2001,Domestic,Replacement,265,146,overflow,0
106130,Conway,49,Wholey Road,49 Wholey Road Conway MA,,,8/22/2001,Domestic,New Well,280,53,38,38
106136,Conway,434,Mathews Road,434 Mathews Road Conway MA,,,8/29/2001,Domestic,New Well,220,6,40,40
106415,Conway,Lot 2,Jones Corner,Lot 2 Jones Corner Conway MA,,,11/12/2001,Domestic,New Well,305,0,30,30
107466,Conway,808,Shelburne Falls Road,808 Shelburne Falls Road Conway MA,,,4/11/2002,Domestic,Replacement,165,9,1,1
109390,Conway,332,Williamsburg Road,332 Williamsburg Road Conway MA,,,2/22/2002,Domestic,New Well,240,25,18,18
109470,Conway,112,Maple Street,112 Maple Street Conway MA,,,4/10/2002,Domestic,New Well,220,58,10,10
111136,Conway,381,South Deerfield,381 South Deerfield Conway MA,,,8/1/2002,Domestic,New Well,380,5,20,20
111418,Conway,39,Hickory Ridge Road,39 Hickory Ridge Road Conway MA,,,6/26/2002,Domestic,Replacement,345,8,4,4
111423,Conway,,Maggie Bean Drive, Maggie Bean Drive Conway MA,,,7/10/2002,Domestic,New Well,325,9,18,18
111446,Conway,,Shelburne Falls Road, Shelburne Falls Road Conway MA,,,9/24/2002,Domestic,New Well,325,2,39,39
111467,Conway,,Boyden Road, Boyden Road Conway MA,,,11/22/2002,Domestic,New Well,485,3,full,#VALUE!
111478,Conway,,Parson Hill Road, Parson Hill Road Conway MA,,,1/7/2003,Domestic,New Well,205,11,10,10
114291,Conway,186,North Poland Road,186 North Poland Road Conway MA,,,7/2/2002,Domestic,New Well,280,85,272,272
114328,Conway,88,Roaring Brook Road,88 Roaring Brook Road Conway MA,,,6/27/2002,Domestic,New Well,560,3,2,2
115556,Conway,,Williamsburg Road, Williamsburg Road Conway MA,,,10/12/2002,Domestic,New Well,10112002,26,30,30
115575,Conway,,Williamsburg Road, Williamsburg Road Conway MA,,,10/10/2002,Domestic,New Well,362,15,30,30
118202,Conway,80,Baptist Hill Road,80 Baptist Hill Road Conway MA,,,10/1/2002,Domestic,New Well,120,13,5,5
118411,Conway,86,River Street,86 River Street Conway MA,,,12/10/2002,Domestic,New Well,440,160,400,400
120630,Conway,86,River Street,86 River Street Conway MA,,,1/16/2003,Domestic,Decommission,88,0,,0
122476,Conway,Lot 1,Boyden Road,Lot 1 Boyden Road Conway MA,,,8/14/2003,Domestic,New Well,445,4,20,20
122477,Conway,Lot 4,Boyden Road,Lot 4 Boyden Road Conway MA,,,9/15/2003,Domestic,New Well,265,1,20,20
122485,Conway,Parcel 45,Wilder Hill Road,Parcel 45 Wilder Hill Road Conway MA,,,9/2/2003,Domestic,New Well,245,28,32,32
122487,Conway,,Main Poland Road, Main Poland Road Conway MA,,,9/10/2003,Domestic,New Well,205,43,18,18
122510,Conway,101,Whately Road,101 Whately Road Conway MA,,,12/8/2003,Domestic,Replacement,405,70,30,30
122511,Conway,24,Main Street,24 Main Street Conway MA,,,12/9/2003,Domestic,Replacement,145,45,6,6
122541,Conway,Lot 10,Graves Road,Lot 10 Graves Road Conway MA,,,4/30/2004,Domestic,New Well,225,108,25,25
124208,Conway,212,Thompson Road,212 Thompson Road Conway MA,,,6/13/2003,Domestic,New Well,300,4.5,11,11
124220,Conway,221,Roaring Brook Road,221 Roaring Brook Road Conway MA,,,7/10/2003,Irrigation,New Well,600,125,130,130
124221,Conway,221,Roaring Brook Road,221 Roaring Brook Road Conway MA,,,7/11/2003,Domestic,New Well,180,73,30,30
126107,Conway,,E. Guineau Road, E. Guineau Road Conway MA,,,8/18/2003,Domestic,New Well,220,28,30,30
126714,Conway,38,Baptist Hill Road,38 Baptist Hill Road Conway MA,,,10/21/2003,Domestic,New Well,422,25,41,41
126739,Conway,,Shelburne Falls Road, Shelburne Falls Road Conway MA,,,11/19/2003,Domestic,New Well,342,21,1,1
127178,Conway,,Roaring Brook Road, Roaring Brook Road Conway MA,,,1/7/2004,Domestic,New Well,220,0,20,20
127202,Conway,86,Adams Road,86 Adams Road Conway MA,,,12/31/2003,Domestic,New Well,600,103,50,50
127223,Conway,186,Williamsburg Road,186 Williamsburg Road Conway MA,,,9/3/2004,Domestic,New Well,500,4,40,40
127483,Conway,Lot 26,Whately Road,Lot 26 Whately Road Conway MA,,,4/20/2005,Domestic,New Well,100,10,15,15
130087,Conway,,South Shirkshire Road, South Shirkshire Road Conway MA,,,4/23/2004,Domestic,New Well,245,5,5,5
131264,Conway,Lot 21 & 22,Wilder Hill Road,Lot 21 & 22 Wilder Hill Road Conway MA,,,8/18/2004,Domestic,New Well,305,39,25,25
131283,Conway,31,Hamilton Drive,31 Hamilton Drive Conway MA,,,11/2/2004,Domestic,New Well,585,18,6,6
131285,Conway,1811,Main Poland Road,1811 Main Poland Road Conway MA,,,11/10/2004,Domestic,New Well,585,73,12,12
131316,Conway,Lot 91-20,Bardwells Ferry Road,Lot 91-20 Bardwells Ferry Road Conway MA,,,6/28/2005,Domestic,New Well,725,145,80,80
131344,Conway,264,S Shirkshire Road,264 S Shirkshire Road Conway MA,,,8/24/2004,Domestic,Replacement,545,4,20,20
131346,Conway,97,Hickory Ridge,97 Hickory Ridge Conway MA,,,8/19/2004,Domestic,Replacement,345,76,35,35
134882,Conway,Lot 26.2,Jones Corner Road,Lot 26.2 Jones Corner Road Conway MA,,,1/25/2005,Domestic,New Well,300,25,30,30
134891,Conway,238,Bordwells Ferry Road,238 Bordwells Ferry Road Conway MA,,,11/10/2004,Domestic,New Well,260,27,20,20
134900,Conway,254,Bardswell Ferry Road,254 Bardswell Ferry Road Conway MA,,,10/6/2004,Domestic,New Well,180,89,5,5
138006,Conway,356,Ashfield Road,356 Ashfield Road Conway MA,,,8/1/2005,Domestic,New Well,240,75,overflowing,0
140476,Conway,622,Bardwells Ferry Road,622 Bardwells Ferry Road Conway MA,,,6/10/2005,Domestic,Hydrofracture,0,0,220,220
140488,Conway,5,Shirkshire Road,5 Shirkshire Road Conway MA,,,7/22/2005,Domestic,New Well,200,19,28,28
140509,Conway,731,Shelburne Falls Road,731 Shelburne Falls Road Conway MA,,,9/30/2005,Domestic,New Well,400,20,40,40
140532,Conway,Site #2,Eldridge Road,Site #2 Eldridge Road Conway MA,,,12/2/2005,Domestic,New Well,200,28,Overflow,0
140549,Conway,755,Shelburne Falls Road,755 Shelburne Falls Road Conway MA,,,2/14/2006,Domestic,New Well,240,16,30,30
141215,Conway,Assessors map # 301,Shelburne Road,Assessors map # 301 Shelburne Road Conway MA,,,12/5/2005,Domestic,New Well,245,85,20,20
141250,Conway,86,Main Street,86 Main Street Conway MA,,,6/8/2006,Domestic,Replacement,625,3,overflowing,0
142059,Conway,33,Main Street,33 Main Street Conway MA,,,1/4/2006,Monitoring,New Well,15,0,"9'.5""",#VALUE!
143143,Conway,197,Shelburne Falls Road,197 Shelburne Falls Road Conway MA,,,5/1/2006,Domestic,New Well,440,45,over top,0
145472,Conway,Lot 22,Main Poland Road,Lot 22 Main Poland Road Conway MA,,,9/27/2006,Domestic,New Well,222,27,10,10
147764,Conway,Lot 2,Williamsburg Road,Lot 2 Williamsburg Road Conway MA,42.615633,-72.67195,1/9/2006,Domestic,New Well,165,40,10,10
147777,Conway,3186,Shelburne Falls Road,3186 Shelburne Falls Road Conway MA,42.575233,-72.71215,1/10/2007,Domestic,New Well,405,25,.5,0.5
147786,Conway,2800,Shelburne Falls Road,2800 Shelburne Falls Road Conway MA,42.5643,-72.71115,4/17/2007,Domestic,New Well,176,0,40,40
147793,Conway,2077,Roaring Brook Road,2077 Roaring Brook Road Conway MA,42.467333,-72.683283,7/20/2007,Industrial,New Well,225,8,23,23
148970,Conway,1647,Shelburne Falls Road,1647 Shelburne Falls Road Conway MA,42.536983,-72.721733,10/2/2007,Domestic,New Well,282,61,0,0
150144,Conway,23,Boyden Road,23 Boyden Road Conway MA,42.044,-72.818467,12/21/2006,Domestic,New Well,400,5,20,20
154290,Conway,Lot 2A,Jones Corner Road,Lot 2A Jones Corner Road Conway MA,42.55305,-72.73435,10/12/2007,Domestic,New Well,522,25,55,55
154661,Conway,37,Baptist Hill Road,37 Baptist Hill Road Conway MA,42.51055,-72.6998,11/2/2007,Domestic,Replacement,305,25,0,0
154675,Conway,400,North Poland Road,400 North Poland Road Conway MA,42.504117,-72.748517,3/6/2008,Domestic,Replacement,105,20,0,0
155359,Conway,468,N. Poland Road,468 N. Poland Road Conway MA,42.50255,-72.749783,5/14/2008,Domestic,New Well,182,127,0,0
155368,Conway,468,N. Poland Road,468 N. Poland Road Conway MA,42.50255,-72.749783,6/11/2008,Domestic,Decommission,115,,30,30
155378,Conway,1114,Shelburne Fall Road,1114 Shelburne Fall Road Conway MA,42.539417,-72.704917,4/17/2009,Domestic,New Well,422,5,0,0
155387,Conway,,Shirkshire Road, Shirkshire Road Conway MA,42.5602,-72.724783,7/1/2008,Domestic,New Well,282,34,30,30
159896,Conway,367,Hoosac Road,367 Hoosac Road Conway MA,42.520683,-72.65785,10/15/2009,Domestic,Deepen,700,,8,8
250381,Conway,,Fisher Place Rd, Fisher Place Rd Conway MA,42.5017,-72.694883,7/20/2007,Domestic,New Well,220,5,40,40
251841,Conway,,Shelburne Falls Road, Shelburne Falls Road Conway MA,42.560867,-72.709767,6/4/2008,Domestic,New Well,245,6,overflowing,0
251847,Conway,,Bardwell Ferry Rd, Bardwell Ferry Rd Conway MA,42.541217,-72.68485,6/10/2008,Domestic,New Well,320,4,60,60
252078,Conway,,Roaring Brook Road, Roaring Brook Road Conway MA,42.46485,-72.68295,7/17/2008,Domestic,New Well,425,3,40,40
252206,Conway,,South Ashfield Rd, South Ashfield Rd Conway MA,42.467317,-72.758917,7/15/2008,Domestic,New Well,440,6,80,80
265002,Conway,78,Boyden Rd,78 Boyden Rd Conway MA,42.51755,-72.666067,9/17/2009,Domestic,New Well,300,20,60,60
265224,Conway,697,Shelburne Falls Road,697 Shelburne Falls Road Conway MA,42.524917,-72.702983,10/2/2009,Domestic,New Well,405,32,0,0
266231,Conway,309,Williamsburg  Rd,309 Williamsburg  Rd Conway MA,42.461933,-72.751667,10/14/2009,Domestic,New Well,440,18,30,30
274544,Conway,745,Graves Road,745 Graves Road Conway MA,42.528067,-72.682683,4/2/2010,Domestic,New Well,485,8,0,0
274544,Conway,745,Graves Road,745 Graves Road Conway MA,42.528067,-72.682683,4/2/2010,Domestic,New Well,485,8,485,485
600106,Conway,114,SHELBURNE FALLS ROAD,114 SHELBURNE FALLS ROAD Conway MA,,,8/2/2010,,,445,200,20,20
600372,Conway,1490,MAIN POLAND ROAD,1490 MAIN POLAND ROAD Conway MA,,,10/21/2010,,,145,28,0,0
600487,Conway,419,WILLIAMSBURG RD,419 WILLIAMSBURG RD Conway MA,,,9/18/2010,,,400,9,25,25
601700,Conway,,SHELBURNE FALL RD, SHELBURNE FALL RD Conway MA,,,8/2/2011,,,320,41,10,10
602087,Conway,23,BOYDEN ROAD,23 BOYDEN ROAD Conway MA,,,12/12/2011,,,505,7,50,50
604999,Conway,,MATHEWS ROAD, MATHEWS ROAD Conway MA,42.51313,-72.66645,4/18/2012,,New Well,425,10,7,7
612031,Conway,110,Delabarre Avenue,110 Delabarre Avenue Conway MA,42.50807,-72.7077,9/4/2012,,New Well,340,81,15,15
612045,Conway,110,Delabarre Avenue,110 Delabarre Avenue Conway MA,42.50753,-72.70773,9/4/2012,,New Well,340,80,15,15
614615,Conway,37,ACADEMY HILL RD,37 ACADEMY HILL RD Conway MA,42.30447,-72.41836,,,Decommission,,,,0
615061,Conway,1026,S SHIRKSHIRE RD,1026 S SHIRKSHIRE RD Conway MA,42.5662,-72.72155,11/2/2012,,New Well,485,45,32.7,32.7
615061,Conway,1026,S SHIRKSHIRE RD,1026 S SHIRKSHIRE RD Conway MA,42.5662,-72.72155,11/2/2012,,New Well,485,45,40,40
623758,Conway,,Matherw Road, Matherw Road Conway MA,42.5131,-72.66788,11/11/2012,,New Well,422,9,18,18
2977,Charlemont,,From Hawks Hill Rod Take Deer Run Lane O.w On Left, From Hawks Hill Rod Take Deer Run Lane O.w On Left Charlemont MA,,,11/9/2000,Domestic,New Well,275,7,,0
2978,Charlemont,151,West Hawley Road,151 West Hawley Road Charlemont MA,,,11/7/2000,,Decommission,140,,,0
2979,Charlemont,151,West Howley Road,151 West Howley Road Charlemont MA,,,11/7/2000,Domestic,New Well,120,6,5,5
2980,Charlemont,,"From Rte 2 , Take Rte 8a N. 1.7 On Left"," From Rte 2 , Take Rte 8a N. 1.7 On Left Charlemont MA",,,10/16/2000,Domestic,New Well,245,126,9,9
2981,Charlemont,,From Rte 2 Take Rowe Road 1.7 On Left, From Rte 2 Take Rowe Road 1.7 On Left Charlemont MA,,,10/13/2000,Domestic,New Well,445,100,12,12
2982,Charlemont,151,West Hawley Road,151 West Hawley Road Charlemont MA,,,9/25/2000,Domestic,New Well,140,13,2,2
2983,Charlemont,215,West Oxbow Road,215 West Oxbow Road Charlemont MA,,,9/22/2000,Domestic,New Well,160,50,overflow,0
2984,Charlemont,73,East Hawley Road,73 East Hawley Road Charlemont MA,,,8/18/2000,Domestic,New Well,440,65,20,20
2985,Charlemont,,East Hawley Road, East Hawley Road Charlemont MA,,,8/17/2000,Domestic,New Well,280,90,0,0
2986,Charlemont,,From Rte 8a Take Mt Road 0.5 On Left, From Rte 8a Take Mt Road 0.5 On Left Charlemont MA,,,8/21/2000,Domestic,New Well,205,28,12,12
2987,Charlemont,193,Main Street,193 Main Street Charlemont MA,,,6/14/2000,Domestic,New Well,180,65,50,50
2988,Charlemont,,Warfield Road, Warfield Road Charlemont MA,,,5/25/2000,Domestic,New Well,140,10,22,22
2989,Charlemont,2,Ledge Lane,2 Ledge Lane Charlemont MA,,,3/30/2000,Domestic,New Well,440,15,70,70
2990,Charlemont,,From Int. Rte 2 & Legate Hill Road, From Int. Rte 2 & Legate Hill Road Charlemont MA,,,3/27/2000,Domestic,New Well,345,1,10,10
2991,Charlemont,92,Avery Brook Road,92 Avery Brook Road Charlemont MA,,,6/13/2000,Domestic,New Well,200,27,16,16
2992,Charlemont,,Potter Road Ext 300, Potter Road Ext 300 Charlemont MA,,,12/21/1999,Domestic,New Well,440,12,32,32
2993,Charlemont,,From Jct Rte 8a & S. River Road, From Jct Rte 8a & S. River Road Charlemont MA,,,2/9/2000,Domestic,New Well,305,165,25,25
2994,Charlemont,,From Rte 8a Take Warriner, From Rte 8a Take Warriner Charlemont MA,,,1/6/2000,Domestic,New Well,205,22,42,42
2995,Charlemont,,From Rte 2 Take W. Oxbow Road, From Rte 2 Take W. Oxbow Road Charlemont MA,,,8/12/1999,Domestic,New Well,165,115,15,15
2996,Charlemont,55,Potters Road,55 Potters Road Charlemont MA,,,7/16/1999,Domestic,New Well,280,30,100,100
2997,Charlemont,195,Main Street,195 Main Street Charlemont MA,,,6/23/1999,Domestic,New Well,160,45,10,10
2998,Charlemont,176,Main Street,176 Main Street Charlemont MA,,,6/24/1999,Domestic,New Well,400,35,15,15
2999,Charlemont,,From Fct Rte 8a & Warner Road, From Fct Rte 8a & Warner Road Charlemont MA,,,6/9/2000,Domestic,New Well,385,20,28,28
3000,Charlemont,,Going North On Rte 8a Take Left On, Going North On Rte 8a Take Left On Charlemont MA,,,6/2/1999,Domestic,Deepen,365,245,80,80
14904,Charlemont,418,Legate Hill Road,418 Legate Hill Road Charlemont MA,,,6/7/2002,Domestic,,200,4,16,16
20687,Charlemont,2145,Main Street,2145 Main Street Charlemont MA,,,11/18/1999,Domestic,,200,130,30,30
20688,Charlemont,712,Mohawk Trail / Route 2,712 Mohawk Trail / Route 2 Charlemont MA,,,5/30/1997,Domestic,,220,95,40,40
20689,Charlemont,,Deer Run Lane, Deer Run Lane Charlemont MA,,,10/15/1992,Domestic,,630,4,160,160
20690,Charlemont,,Route 8A North, Route 8A North Charlemont MA,,,5/7/1997,Domestic,,195,105,overflowing,0
20691,Charlemont,,West Oxbow Road, West Oxbow Road Charlemont MA,,,1/13/1997,Domestic,,280,142,40,40
20692,Charlemont,,Maxwell Road, Maxwell Road Charlemont MA,,,9/23/1996,Domestic,,415,15,20,20
20693,Charlemont,,Hawk Hill Road, Hawk Hill Road Charlemont MA,,,8/29/1996,Domestic,,290,6,45,45
20694,Charlemont,,West Oxbow Road, West Oxbow Road Charlemont MA,,,8/27/1996,Domestic,,170,99,flowing,0
20695,Charlemont,,Warfield Road, Warfield Road Charlemont MA,,,6/5/1996,Public Water Supply,,400,9,1,1
20696,Charlemont,10,Riddle Street,10 Riddle Street Charlemont MA,,,5/7/1996,Domestic,,560,0,60,60
20697,Charlemont,,Burrington Road, Burrington Road Charlemont MA,,,12/5/1995,Domestic,,125,47,14,14
20698,Charlemont,,Route 2, Route 2 Charlemont MA,,,3/16/1995,Public Water Supply,,440,51,8,8
20699,Charlemont,,Potter Hill Road, Potter Hill Road Charlemont MA,,,10/27/1995,Domestic,,140,46,flowing,0
20700,Charlemont,,East Charlemont Road, East Charlemont Road Charlemont MA,,,9/22/1995,Domestic,,100,40,2,2
20701,Charlemont,,Warner Hill Road #2, Warner Hill Road #2 Charlemont MA,,,9/12/1995,Domestic,,475,235,100,100
20702,Charlemont,9,North Heath Road (Route 8A),9 North Heath Road (Route 8A) Charlemont MA,,,7/25/1995,Domestic,,280,60,35,35
20703,Charlemont,7,East Oxbow Road,7 East Oxbow Road Charlemont MA,,,7/19/1995,Monitoring,,10,0,5,5
20704,Charlemont,,West Oxbow Road, West Oxbow Road Charlemont MA,,,7/14/1995,Domestic,,360,88,34,34
20705,Charlemont,,Legate Hill Road, Legate Hill Road Charlemont MA,,,10/24/1994,Domestic,,195,33,22,22
20706,Charlemont,,Route 2, Route 2 Charlemont MA,,,9/27/1994,Domestic,,500,39,.5,0.5
20707,Charlemont,,off Route 2, off Route 2 Charlemont MA,,,8/9/1994,Domestic,,360,38,flowing,0
20708,Charlemont,,Legate Hill Road, Legate Hill Road Charlemont MA,,,7/21/1994,Domestic,,200,6,60,60
20709,Charlemont,,North River Road, North River Road Charlemont MA,,,4/12/1994,Domestic,,160,48,45,45
20710,Charlemont,,North River Road, North River Road Charlemont MA,,,3/9/1994,Domestic,,340,55,60,60
20711,Charlemont,,Harmony Hill Road, Harmony Hill Road Charlemont MA,,,1/6/1994,Domestic,,180,27,9,9
20712,Charlemont,,Route 2, Route 2 Charlemont MA,,,12/21/1993,Domestic,,200,2,15,15
20713,Charlemont,,Mohawk Trail / Route 2, Mohawk Trail / Route 2 Charlemont MA,,,12/9/1993,Domestic,,340,95,0,0
20714,Charlemont,,Legate Hill Road, Legate Hill Road Charlemont MA,,,10/28/1993,Domestic,,375,69,10,10
20715,Charlemont,,Route 2, Route 2 Charlemont MA,,,10/27/1993,Domestic,,355,20,10,10
20716,Charlemont,,South River Road, South River Road Charlemont MA,,,9/28/1993,Domestic,,175,158,60,60
20717,Charlemont,,Route 2 East, Route 2 East Charlemont MA,,,9/28/1993,Domestic,,240,15,19,19
20718,Charlemont,,East Hawley Road, East Hawley Road Charlemont MA,,,1/2/1993,Domestic,,320,108,12,12
20719,Charlemont,,Country Air Road, Country Air Road Charlemont MA,,,7/24/1993,Domestic,,255,67,15,15
20720,Charlemont,,corner of Route 2 and Avery Road, corner of Route 2 and Avery Road Charlemont MA,,,6/1/1993,Monitoring,,25,0,15,15
20721,Charlemont,,Hillindale Road, Hillindale Road Charlemont MA,,,4/20/1993,Domestic,,175,11,3,3
20722,Charlemont,,Potters Road, Potters Road Charlemont MA,,,1/8/1993,Domestic,,320,29,12,12
20723,Charlemont,,Route 2, Route 2 Charlemont MA,,,10/22/1992,Domestic,,355,95,14,14
20724,Charlemont,,,  Charlemont MA,,,11/27/1992,Domestic,,180,127,70,70
20725,Charlemont,Lot 2,Riddell Road,Lot 2 Riddell Road Charlemont MA,,,6/23/1992,Domestic,,365,88,40,40
20726,Charlemont,Lot 1,Riddell Road,Lot 1 Riddell Road Charlemont MA,,,6/19/1992,Domestic,,365,50,25,25
20727,Charlemont,Lot 49,Rice Road,Lot 49 Rice Road Charlemont MA,,,8/8/1992,Domestic,,365,77,7,7
20728,Charlemont,Lot 48,Rice Road,Lot 48 Rice Road Charlemont MA,,,8/6/1992,Domestic,,365,78,7,7
20729,Charlemont,Lot 42,Riddell Road,Lot 42 Riddell Road Charlemont MA,,,8/3/1992,Domestic,,365,85,23,23
20730,Charlemont,Lot 43,Riddell Road,Lot 43 Riddell Road Charlemont MA,,,7/30/1992,Domestic,,365,80,65,65
20731,Charlemont,Lot 44,Riddell Road,Lot 44 Riddell Road Charlemont MA,,,7/28/1992,Domestic,,405,82,12,12
20732,Charlemont,Lot 107,Route 2 / Main Street,Lot 107 Route 2 / Main Street Charlemont MA,,,5/6/1992,Domestic,,365,89,24,24
20733,Charlemont,Lot 103,Route 2 / Main Street,Lot 103 Route 2 / Main Street Charlemont MA,,,5/1/1992,Domestic,,365,86,33,33
20734,Charlemont,Lot 101,Route 2 / Main Street,Lot 101 Route 2 / Main Street Charlemont MA,,,4/30/1992,Domestic,,365,102,11,11
20735,Charlemont,Lot 102,Route 2 / Main Street,Lot 102 Route 2 / Main Street Charlemont MA,,,4/29/1992,Domestic,,365,90,54,54
20736,Charlemont,,River Road, River Road Charlemont MA,,,3/4/1992,Cathodic Protection,,53,0,,0
20737,Charlemont,,Hawk Hill Road, Hawk Hill Road Charlemont MA,,,2/27/1992,Domestic,,280,12,,0
20738,Charlemont,,Hawk Hill Road, Hawk Hill Road Charlemont MA,,,2/25/1992,Domestic,,395,7,37,37
20739,Charlemont,Lot 115,Route 2 & South Street,Lot 115 Route 2 & South Street Charlemont MA,,,10/25/1991,Domestic,,365,97,30,30
20740,Charlemont,Lot 121,corner Route 2 & South Street,Lot 121 corner Route 2 & South Street Charlemont MA,,,9/17/1991,Domestic,,365,84,,0
20741,Charlemont,Lot 116,South Street,Lot 116 South Street Charlemont MA,,,9/9/1991,Domestic,,365,91,,0
20742,Charlemont,,South Street, South Street Charlemont MA,,,9/3/1991,Domestic,,365,85,,0
20743,Charlemont,,South Street, South Street Charlemont MA,,,8/30/1991,Domestic,,365,89,,0
20744,Charlemont,122,Route 2 / Main Street,122 Route 2 / Main Street Charlemont MA,,,8/27/1991,Domestic,,365,91,35,35
20745,Charlemont,,Route 2, Route 2 Charlemont MA,,,7/24/1991,,,355,4,10,10
20746,Charlemont,,Route 2 / Main Street, Route 2 / Main Street Charlemont MA,,,7/1/1991,Domestic,,365,83,11,11
20747,Charlemont,,Legate Hill Road, Legate Hill Road Charlemont MA,,,3/13/1991,Domestic,,355,128,12,12
20748,Charlemont,,Route 2, Route 2 Charlemont MA,,,10/26/1990,Monitoring,,10,0,5,5
20749,Charlemont,,Warner Hill Road, Warner Hill Road Charlemont MA,,,10/10/1990,Domestic,,340,20,27,27
20750,Charlemont,,Legate Hill Road, Legate Hill Road Charlemont MA,,,8/27/1990,Domestic,,125,9,15,15
20751,Charlemont,,Burrington Road, Burrington Road Charlemont MA,,,8/8/1990,Domestic,,195,44,25,25
20752,Charlemont,,Hawk Hill Road, Hawk Hill Road Charlemont MA,,,7/26/1990,Domestic,,350,1.5,100,100
20753,Charlemont,,Heath Center Road, Heath Center Road Charlemont MA,,,7/17/1990,Domestic,,320,2,14,14
20754,Charlemont,,Route 2, Route 2 Charlemont MA,,,7/10/1990,Domestic,,220,8,10,10
20755,Charlemont,,Route 2, Route 2 Charlemont MA,,,2/28/1990,Monitoring,,15,0,6,6
20756,Charlemont,,Main Street, Main Street Charlemont MA,,,1/24/1990,Domestic,,200,92,12,12
20757,Charlemont,,Route 2, Route 2 Charlemont MA,,,1/19/1990,Domestic,,360,92,30,30
20758,Charlemont,,Legate Hill Road, Legate Hill Road Charlemont MA,,,1/5/1990,Domestic,,200,136,20,20
20759,Charlemont,,Harmony Lane, Harmony Lane Charlemont MA,,,10/30/1989,Domestic,,155,60,5,5
20760,Charlemont,,Route 2, Route 2 Charlemont MA,,,10/27/1989,Domestic,,235,120,18,18
20761,Charlemont,,Mountain Road, Mountain Road Charlemont MA,,,10/13/1989,Domestic,,155,0,24,24
20762,Charlemont,,Burnt Hill Road, Burnt Hill Road Charlemont MA,,,10/12/1989,Domestic,,535,8,40,40
20763,Charlemont,,Burnt Hill Road, Burnt Hill Road Charlemont MA,,,10/10/1989,Domestic,,535,130,35,35
20764,Charlemont,,corner of Route 2 & 8A, corner of Route 2 & 8A Charlemont MA,,,8/18/1989,Domestic,,300,73,20,20
20765,Charlemont,,Route 2, Route 2 Charlemont MA,,,8/17/1989,Domestic,,400,63,20,20
20766,Charlemont,,East Hawley Road, East Hawley Road Charlemont MA,,,7/28/1989,Domestic,,140,29,20,20
20767,Charlemont,,Hawk Hill Road, Hawk Hill Road Charlemont MA,,,7/27/1989,Domestic,,400,5,40,40
20768,Charlemont,,Tower Road, Tower Road Charlemont MA,,,7/27/1989,Domestic,,180,8,32,32
20769,Charlemont,Lot 39,Hawk Hill Road,Lot 39 Hawk Hill Road Charlemont MA,,,7/21/1989,Domestic,,400,0.5,220,220
20770,Charlemont,,Route 2, Route 2 Charlemont MA,,,6/26/1989,Domestic,,160,125,15,15
20771,Charlemont,,Route 2, Route 2 Charlemont MA,,,12/28/2004,Domestic,,180,18,10,10
20772,Charlemont,,Berkshire East Ski Area, Berkshire East Ski Area Charlemont MA,,,12/21/1988,Domestic,,340,68,25,25
20773,Charlemont,,Berkshire East Ski Area, Berkshire East Ski Area Charlemont MA,,,12/17/1988,Domestic,,440,43,37,37
20774,Charlemont,,Berkshire East Ski Area, Berkshire East Ski Area Charlemont MA,,,12/10/1988,Domestic,,300,76,overflow,0
20775,Charlemont,,Berkshire East Ski Area, Berkshire East Ski Area Charlemont MA,,,12/9/1988,Domestic,,440,55,overflow,0
20776,Charlemont,,Berkshire East Ski Area, Berkshire East Ski Area Charlemont MA,,,12/7/1988,Domestic,,440,46,15,15
20777,Charlemont,,Hawk Hill Road, Hawk Hill Road Charlemont MA,,,12/5/1988,Domestic,,140,92,flowing,0
20778,Charlemont,,Route 2, Route 2 Charlemont MA,,,12/2/1988,Domestic,,320,81,77,77
20779,Charlemont,,Berkshire East Ski  Area, Berkshire East Ski  Area Charlemont MA,,,11/20/1988,Domestic,,360,0,15,15
20780,Charlemont,,Berkshire East Ski Area, Berkshire East Ski Area Charlemont MA,,,11/18/1988,Domestic,,440,14,17,17
20781,Charlemont,,Berkshire Ski Area, Berkshire Ski Area Charlemont MA,,,10/26/1988,Domestic,,440,4,50,50
20782,Charlemont,,Berkshire East Ski Area, Berkshire East Ski Area Charlemont MA,,,10/25/1988,Domestic,,320,7,51,51
20783,Charlemont,,Berkshire East Ski Area, Berkshire East Ski Area Charlemont MA,,,10/21/1988,Domestic,,440,3,50,50
20784,Charlemont,,Berkshire East Ski Area, Berkshire East Ski Area Charlemont MA,,,10/20/1988,Domestic,,440,3,50,50
20785,Charlemont,,Route 2, Route 2 Charlemont MA,,,10/19/1988,Domestic,,275,,40,40
20786,Charlemont,,off Thunder Mountain Road, off Thunder Mountain Road Charlemont MA,,,12/21/1988,Domestic,,600,3,52,52
20787,Charlemont,,Tower Road, Tower Road Charlemont MA,,,9/30/1988,Domestic,,180,35,80,80
20788,Charlemont,,Potter Road, Potter Road Charlemont MA,,,9/23/1988,Domestic,,280,1,3,3
